country,country_code,year,total,coal,oil,gas,cement,flaring,other,population,per_capita,temp_change
France,FRA,1979,532.165101,125.380907,341.243809,48.650337,13.138661,3.751387,,54753575,9.96027,-0.196
France,FRA,1980,511.112137,126.425924,319.105977,49.606377,13.141853,2.832006,,55052582,9.515466,-0.228
France,FRA,1981,459.371877,111.133743,283.187351,50.539199,12.626206,1.885377,,55371044,8.504249,0.079
France,FRA,1982,440.436205,114.031548,265.283442,48.597325,11.583795,0.940094,,55694106,8.10823,0.796
France,FRA,1983,423.313723,100.838891,258.67097,53.051139,10.752723,0,,55992656,7.754081,0.704
France,FRA,1984,412.001814,99.108166,248.729295,54.292684,9.871669,0,,56275701,7.511978,-0.098
France,FRA,1985,405.222035,96.235915,242.605625,56.251454,10.12904,0,,56569195,7.35322,-0.351
France,FRA,1986,390.393096,78.794823,245.437948,56.153737,10.006587,0,,56865193,7.050416,-0.017
France,FRA,1987,387.772633,73.698085,250.34498,53.795481,9.934087,0,,57168409,6.969121,-0.024
France,FRA,1988,385.57107,75.754387,245.271683,53.984018,10.560982,0,,57472651,6.896099,0.751
France,FRA,1989,399.678389,79.804134,253.791625,54.997826,11.084805,0,,57766282,7.11552,1.254
France,FRA,1990,393.422903,80.233081,233.957341,59.116116,10.794633,4.304655,5.017077,58044701,6.973989,1.567
France,FRA,1991,418.367114,85.819388,246.15814,66.833857,10.247398,4.405189,4.903141,58557577,7.385745,0.226
France,FRA,1992,406.64833,77.786511,242.982164,67.847507,9.208047,4.403141,4.42096,58849943,7.151238,0.631
France,FRA,1993,388.080145,62.979498,239.877324,68.075975,8.454319,4.20198,4.49105,59106166,6.802012,0.302
France,FRA,1994,381.908894,61.697732,234.707759,67.666057,8.626637,4.462943,4.747767,59327585,6.673221,1.526
France,FRA,1995,386.261878,62.839667,236.857191,68.821155,8.484753,4.344043,4.915068,59543659,6.726916,1.296
France,FRA,1996,401.373092,65.205001,242.578672,75.976559,8.290355,4.513779,4.808726,59756533,6.96548,0.158
France,FRA,1997,393.94516,61.184029,240.083975,75.237471,7.964671,4.458723,5.01629,59969944,6.811022,1.21
France,FRA,1998,413.634368,71.180306,247.420935,77.063346,8.529548,4.376759,5.063475,60192790,7.121762,0.915
France,FRA,1999,412.183132,66.275097,247.828575,80.854972,8.229143,4.06967,4.925675,60504420,7.063711,1.17
France,FRA,2000,406.828906,65.574517,239.492827,84.321034,8.392547,4.211911,4.836071,60921384,6.934727,1.141
France,FRA,2001,411.613943,56.039931,249.737546,88.530828,8.480744,4.174089,4.650806,61367388,6.974761,1.355
France,FRA,2002,407.790504,58.50608,244.198443,88.012542,8.464964,3.929538,4.678935,61816234,6.868307,1.01
France,FRA,2003,412.534615,59.12547,244.834575,91.651093,8.379289,3.891142,4.653045,62256970,6.906858,1.752
France,FRA,2004,413.779944,58.172907,244.831604,93.223768,8.869265,3.917479,4.764921,62716306,6.883891,0.924
France,FRA,2005,416.165831,62.003628,241.881232,94.932763,8.905855,3.92014,4.522213,63188395,6.877628,0.968
France,FRA,2006,406.462363,59.448733,236.758059,92.326064,9.094903,4.218751,4.615853,63628261,6.672161,1.256
France,FRA,2007,396.660526,61.345367,227.717663,89.253092,9.251525,4.514828,4.578051,64021737,6.467708,1.349
France,FRA,2008,390.777557,56.163627,224.45137,92.28046,8.661312,4.790286,4.430502,64379696,6.331354,0.933
France,FRA,2009,371.045218,45.185605,219.270719,90.711959,7.47417,4.506531,3.896234,64710879,5.975608,1.148
France,FRA,2010,376.645427,49.08537,215.705567,96.035487,7.675915,4.108102,4.034987,65030575,6.031677,0.326
France,FRA,2011,354.602482,41.969869,208.866801,87.791113,7.836089,3.877632,4.260978,65345233,5.648761,1.462
France,FRA,2012,356.912578,46.66766,204.8763,90.609028,7.29191,3.307063,4.160618,65662240,5.658864,1.146
France,FRA,2013,358.623337,49.416611,203.431456,91.302161,7.099684,3.05069,4.322735,66002289,5.662309,0.638
France,FRA,2014,327.107281,39.271215,197.494522,76.368623,6.766749,2.957698,4.248473,66312067,5.144127,1.965
France,FRA,2015,331.579994,37.740819,199.148404,81.391098,6.408841,2.857876,4.032957,66548272,5.196383,1.513
France,FRA,2016,334.43978,35.794215,196.489679,89.032655,6.438147,2.868307,3.816777,66724104,5.226494,1.689
France,FRA,2017,337.457549,39.789541,195.653951,89.137376,6.291276,2.816149,3.769256,66918020,5.26093,1.682
France,FRA,2018,322.526821,34.96638,189.343208,84.769711,6.495119,2.905288,4.047116,67158348,5.017701,1.925
France,FRA,2019,316.386776,29.29436,187.698122,86.356429,6.588367,2.504862,3.944637,67388001,4.912857,1.888
France,FRA,2020,280.031523,23.826985,164.451417,80.040967,5.994268,2.130951,3.586935,67571107,4.342917,2.411
France,FRA,2021,305.96371,28.877789,179.745984,85.58048,5.994268,2.14858,3.616609,67749632,4.741312,1.193
Germany,DEU,1961,834.839623,711.644605,105.69128,1.48025,16.023488,0,,73377632,11.34226,0.99
Germany,DEU,1962,883.168603,732.012868,132.368779,1.96756,16.819397,0,,74025784,11.903437,-0.751
Germany,DEU,1963,945.497986,761.686976,164.114224,2.561136,17.13565,0,,74714353,12.640987,-1.085
Germany,DEU,1964,968.917486,755.614921,190.004766,3.82523,19.472568,0,,75318337,12.846404,-0.33
Germany,DEU,1965,960.102238,716.91656,217.76984,5.536304,19.879534,0,,75963695,12.626699,-0.815
Germany,DEU,1966,951.421993,680.103307,244.283485,6.679498,20.355704,0,,76600311,12.417619,0.406
Germany,DEU,1967,936.229418,653.866448,254.376864,8.77528,19.210826,0,,76951336,12.13148,0.868
Germany,DEU,1968,984.790813,659.625046,290.439032,14.465526,20.261209,0,,77294314,12.683064,0.204
Germany,DEU,1969,1052.000832,686.182928,324.194384,20.620992,21.002528,0,,77909682,13.485032,-0.11
Germany,DEU,1970,1026.022305,603.233632,370.133616,29.766336,22.888721,0,,78169289,13.10464,-0.831
Germany,DEU,1971,1037.236782,588.132211,384.682002,40.182946,24.239623,0,,78312842,13.211289,0.034
Germany,DEU,1972,1041.480969,553.577158,410.007486,52.651495,25.24483,0,,78688452,13.243055,-0.014
Germany,DEU,1973,1085.73838,561.925696,431.740112,67.751024,24.321548,0,,78936666,13.801619,0.188
Germany,DEU,1974,1062.726927,565.844227,390.430831,84.495213,21.956656,0,,78967433,13.517167,0.318
Germany,DEU,1975,1002.446986,515.979136,376.809424,88.811696,20.84673,0,,78673554,12.767828,1.098
Germany,DEU,1976,1090.840479,555.971762,419.362269,93.634148,21.872299,0,,78336950,13.920135,0.468
Germany,DEU,1977,1052.608577,516.64778,416.829081,98.048981,21.082736,0,,78159814,13.456807,0.28
Germany,DEU,1978,1079.132603,523.741263,428.176491,105.270741,21.944108,0,,78091820,13.822354,-0.176
Germany,DEU,1979,1117.888357,549.173108,431.587636,114.720215,22.407397,0,,78126350,14.347403,-0.643
Germany,DEU,1980,1100.065995,551.17552,412.45648,115.45264,20.981355,0,,78288576,14.142083,-0.19
Germany,DEU,1981,1048.523357,557.748736,361.299712,110.000608,19.474301,0,,78407907,13.497204,0.293
Germany,DEU,1982,1015.733894,550.812784,344.463632,102.016752,18.440726,0,,78333366,13.087595,0.436
Germany,DEU,1983,1011.604905,553.73832,333.397148,106.021121,18.448317,0,,78128282,13.041849,1.067
Germany,DEU,1984,1033.244579,572.331456,334.8896,108.531344,17.492179,0,,77858685,13.320402,-0.115
Germany,DEU,1985,1044.117955,579.375692,340.221911,108.531724,15.988628,0,,77684873,13.448403,-0.804
Germany,DEU,1986,1047.471904,573.762079,356.828387,100.550801,16.330637,0,,77720436,13.463068,-0.011
Germany,DEU,1987,1032.442842,560.223918,345.534743,109.54666,15.796493,1.341029,,77839920,13.22104,-0.565
Germany,DEU,1988,1029.02413,552.86096,351.260352,107.637328,16.05637,1.20912,,78144619,13.112341,0.887
Germany,DEU,1989,1008.792342,546.77872,322.794736,121.908608,16.720374,0.589904,,78751283,12.783045,1.484
Germany,DEU,1990,1051.979103,569.133933,330.471639,122.299717,15.297268,3.840458,10.93609,79433029,13.254082,1.565
Germany,DEU,1991,1013.824095,504.058363,352.174663,130.161891,13.741151,3.619014,10.069013,80013896,12.704246,0.279
Germany,DEU,1992,965.541817,454.324533,353.960905,129.383593,14.444,3.539761,9.889026,80624598,12.03842,1.22
Germany,DEU,1993,955.819934,430.790061,360.998807,136.302146,14.531254,3.317362,9.880304,81156363,11.86271,0.304
Germany,DEU,1994,939.492314,418.19707,350.052061,142.162168,15.340627,3.219887,10.520501,81438348,11.615574,1.618
Germany,DEU,1995,938.613565,406.059831,350.352795,152.984341,15.562397,3.059623,10.594579,81678051,11.570215,1.301
Germany,DEU,1996,958.700377,400.626928,360.038099,169.970819,14.811078,3.212688,10.040766,81914831,11.792007,-0.706
Germany,DEU,1997,930.870087,386.878583,352.402027,162.892045,15.274969,3.238729,10.183734,82034771,11.430683,0.551
Germany,DEU,1998,922.812222,377.494523,351.197603,165.392745,15.544564,3.16761,10.015177,82047195,11.319463,1.146
Germany,DEU,1999,895.352121,360.066312,340.727569,165.641747,15.771092,3.1125,10.032901,82100243,10.978242,1.36
Germany,DEU,2000,899.351824,373.473132,331.125243,166.433444,15.252878,2.991838,10.07529,82211508,11.027999,1.755
Germany,DEU,2001,916.144477,376.533195,339.732989,173.813082,13.504016,2.968838,9.592357,82349925,11.239028,1.281
Germany,DEU,2002,899.449765,375.799127,325.00172,173.623112,12.822649,2.965213,9.237945,82488495,11.04386,1.478
Germany,DEU,2003,900.627666,379.536724,320.45557,174.872568,13.507148,3.002408,9.253248,82534176,11.071456,1.248
Germany,DEU,2004,886.637162,375.990449,311.160949,173.357043,14.068338,2.927693,9.132691,82516260,10.910219,0.988
Germany,DEU,2005,866.30277,363.239675,304.818223,173.429605,13.049804,2.953296,8.812165,82469422,10.667155,1.015
Germany,DEU,2006,877.938802,369.596095,304.553748,178.395732,13.340261,3.068642,8.984325,82376451,10.815009,1.248
Germany,DEU,2007,851.222968,379.386987,270.76992,174.440529,14.449074,2.988342,9.188116,82266372,10.485129,2.08
Germany,DEU,2008,854.508174,356.220854,292.852668,179.833964,13.578516,2.944403,9.07777,82110097,10.521235,1.532
Germany,DEU,2009,789.89998,317.904574,281.751205,167.411633,12.559007,2.574876,7.698685,81902307,9.720576,1.27
Germany,DEU,2010,832.540983,343.363951,281.83344,184.003635,12.431492,2.581308,8.327157,81776930,10.237197,0.182
Germany,DEU,2011,808.911525,344.697883,271.122024,168.410508,13.393265,2.672588,8.615257,80274983,9.934635,1.108
Germany,DEU,2012,813.693048,349.803212,271.558844,168.062225,13.288641,2.657051,8.323075,80425823,9.978385,1.338
Germany,DEU,2013,831.207653,356.889616,280.001778,170.536123,12.502979,2.688788,8.588369,80645605,10.176318,0.571
Germany,DEU,2014,792.255427,344.850129,270.940421,152.270963,12.904592,2.478249,8.811073,80982500,9.678314,2.506
Germany,DEU,2015,795.55657,341.018336,273.407683,157.455432,12.625554,2.373714,8.675851,81686611,9.693253,1.658
Germany,DEU,2016,800.339834,329.445089,277.783622,169.467961,12.662714,2.343803,8.636644,82348669,9.720952,1.971
Germany,DEU,2017,785.616471,310.763015,279.180926,171.412164,13.408148,2.266922,8.585296,82657002,9.50829,1.636
Germany,DEU,2018,754.408432,295.67355,265.224228,169.548548,13.227901,2.007493,8.726712,82905782,9.100585,2.377
Germany,DEU,2019,707.149948,240.086494,270.910415,172.478938,13.28664,2.028361,8.3591,83092962,8.504699,2.314
Germany,DEU,2020,639.381013,197.357678,251.383941,167.628086,13.357491,1.814935,7.838883,83160871,7.672972,2.499
Germany,DEU,2021,674.753566,230.221049,248.200624,173.484052,13.233969,1.807425,7.806447,83196078,8.089741,1.304
Greece,GRC,1961,9.808427,3.282944,5.616912,0,0.908571,0,,8398050,1.15035,0.472
Greece,GRC,1962,10.148825,3.296411,5.900575,0,0.951839,0,,8448233,1.188275,0.609
Greece,GRC,1963,12.239481,4.371152,6.734432,0,1.133897,0,,8479625,1.432894,0.296
Greece,GRC,1964,13.201597,4.935408,6.946944,0,1.319245,0,,8510429,1.54678,-0.312
Greece,GRC,1965,16.998966,6.37536,9.035424,0,1.588182,0,,8550333,1.99372,-0.333
Greece,GRC,1966,18.620603,6.305744,10.541328,0,1.773531,0,,8613651,2.185355,0.778
Greece,GRC,1967,19.504191,6.313072,11.48664,0,1.704479,0,,8684088,2.289744,-0.209
Greece,GRC,1968,22.286276,6.653824,13.615424,0,2.017028,0,,8740765,2.616117,0.172
Greece,GRC,1969,25.434255,7.994848,15.048048,0,2.391359,0,,8772764,2.983092,-0.099
Greece,GRC,1970,24.126177,5.701184,16.03,0,2.394993,0,,8792806,2.823468,0.255
Greece,GRC,1971,27.749511,6.690464,18.341984,0,2.717063,0,,8831036,3.235676,-0.235
Greece,GRC,1972,31.477311,6.965264,21.45272,0,3.059327,0,,8888628,3.653073,-0.196
Greece,GRC,1973,37.131214,8.493152,25.497776,0,3.140286,0,,8929086,4.284508,-0.374
Greece,GRC,1974,36.061767,8.990546,23.700016,0,3.371205,0,,8962022,4.130928,-0.208
Greece,GRC,1975,38.669764,11.353665,23.531652,0,3.784447,0,,9046541,4.391589,-0.266
Greece,GRC,1976,42.655546,13.402912,25.11672,0,4.135914,0,,9188150,4.797918,-0.921
Greece,GRC,1977,46.657159,13.791296,27.897696,0,4.968167,0,,9308479,5.193803,0.325
Greece,GRC,1978,47.678114,11.92632,30.495472,0,5.256322,0,,9429959,5.248404,-0.565
Greece,GRC,1979,50.818705,13.545808,31.678944,0,5.593953,0,,9548258,5.52727,0.171
Greece,GRC,1980,50.888695,12.831328,32.239536,0,5.817831,0,,9642505,5.4677,-0.389
Greece,GRC,1981,50.125423,14.274944,29.956864,0,5.893615,0,,9729350,5.321738,-0.203
Greece,GRC,1982,51.508771,15.55368,29.927552,0.216176,5.811363,0,,9789513,5.40558,-0.25
Greece,GRC,1983,54.789372,19.166384,29.099488,0.157552,6.365948,0,,9846627,5.685696,-0.502
Greece,GRC,1984,56.28493,20.60766,29.489767,0.172219,6.015283,0,,9895801,5.778514,-0.135
Greece,GRC,1985,59.771927,23.746384,29.828624,0.16488,6.032039,0,,9934300,6.074296,-0.077
Greece,GRC,1986,58.274423,24.34728,27.88304,0.205184,5.838919,0,,9967213,5.86455,0.296
Greece,GRC,1987,62.576331,26.531024,30.092432,0.234496,5.718379,0,,10000595,6.239451,-0.405
Greece,GRC,1988,67.051874,29.094255,32.069262,0.263794,5.620899,0.003664,,10036983,6.625554,0.118
Greece,GRC,1989,73.230803,31.409361,36.154475,0.307791,5.355511,0.003664,,10089498,7.171069,-0.217
Greece,GRC,1990,83.43804,39.787137,35.974605,0.858173,5.761694,0.042698,1.013733,10196792,8.099007,0.34
Greece,GRC,1991,83.407498,38.403521,37.431532,0.832723,5.715767,0.043157,0.980799,10319927,8.026476,-0.218
Greece,GRC,1992,84.975654,40.495057,37.255019,0.413329,5.861138,0.036297,0.914815,10399061,8.109611,-0.548
Greece,GRC,1993,84.284958,40.163877,37.043284,0.318099,5.875028,0.029467,0.855204,10460415,7.97893,-0.341
Greece,GRC,1994,86.430258,42.133524,37.367894,0.200349,5.916409,0.025773,0.78631,10512922,8.117487,1.052
Greece,GRC,1995,86.963204,40.427144,39.133523,0.193883,6.356392,0.022554,0.829708,10562153,8.106245,-0.045
Greece,GRC,1996,89.114955,39.230055,42.475537,0.207611,6.374251,0.024955,0.802545,10608800,8.248478,-0.169
Greece,GRC,1997,93.801558,42.628769,43.466476,0.42803,6.407695,0.022653,0.847935,10661259,8.625214,-0.204
Greece,GRC,1998,98.621793,44.556203,45.109689,1.645493,6.383235,0.015608,0.911564,10720509,9.015222,0.622
Greece,GRC,1999,97.934815,43.083834,44.716435,2.848433,6.366364,0.000847,0.918902,10761698,8.908136,0.788
Greece,GRC,2000,102.973167,45.851395,45.632758,3.982331,6.536763,0.013966,0.955953,10805808,9.328877,0.667
Greece,GRC,2001,105.361862,47.019609,46.859866,3.922968,6.565919,0.009829,0.983671,10862132,9.515908,1.298
Greece,GRC,2002,105.00051,45.544278,47.893894,4.240238,6.313267,0.009631,0.999202,10902022,9.462389,0.415
Greece,GRC,2003,109.066728,45.615895,51.337949,4.756901,6.368129,0.007026,0.980828,10928070,9.816557,0.377
Greece,GRC,2004,109.485277,47.093906,49.782866,5.244634,6.363901,0.006847,0.993123,10955141,9.850147,0.327
Greece,GRC,2005,113.888965,46.604027,53.967699,5.384885,6.791115,0.005591,1.135648,10987314,10.247852,0.209
Greece,GRC,2006,112.419545,42.793817,55.700471,6.283828,6.599218,0.005621,1.036589,11020362,10.122331,0.247
Greece,GRC,2007,114.545692,45.192546,54.068922,7.80808,6.406631,0.004575,1.064938,11048473,10.327347,1.068
Greece,GRC,2008,111.080374,43.285276,52.724511,8.109119,6.053533,0.003551,0.904383,11077841,10.031078,0.872
Greece,GRC,2009,104.319843,42.242941,50.12785,6.623295,4.581723,0.004435,0.739599,11107017,9.436017,0.758
Greece,GRC,2010,97.35415,41.259858,44.001639,7.166043,4.208597,0.005968,0.712046,11121341,8.823279,1.551
Greece,GRC,2011,94.505232,42.079615,40.500829,8.810981,2.430426,0.005241,0.67814,11104899,8.587696,0.365
Greece,GRC,2012,91.392589,43.256951,36.298463,8.094044,3.099303,0.004955,0.638873,11045011,8.335975,1.21
Greece,GRC,2013,81.71326,37.290713,32.912506,7.335771,3.638957,0.004072,0.531241,10965211,7.486667,1.3
Greece,GRC,2014,78.639618,35.227168,33.490286,5.55904,3.821925,0.003746,0.537453,10892413,7.239238,1.028
Greece,GRC,2015,74.927631,29.948851,34.983654,6.034755,3.467281,0.003639,0.489452,10820883,6.93348,0.889
Greece,GRC,2016,71.364164,23.593526,35.577483,7.912128,3.772241,0.009366,0.49942,10775971,6.638686,1.584
Greece,GRC,2017,74.84505,26.019318,35.035226,9.53608,3.68521,0.007707,0.561509,10754679,6.999949,0.65
Greece,GRC,2018,71.78199,24.851033,33.840597,9.071745,3.419473,0.010971,0.58817,10732882,6.750697,1.903
Greece,GRC,2019,65.756232,17.874125,33.943412,9.998173,3.360215,0.009042,0.571265,10721582,6.218657,1.406
Greece,GRC,2020,55.610277,10.129119,31.071229,11.042299,2.977784,0.005171,0.384674,10698599,5.290054,1.366
Greece,GRC,2021,56.309279,9.775375,31.013853,12.152421,2.977784,0.005171,0.384674,10641221,5.390839,1.722
Hungary,HUN,1961,48.929906,39.022342,8.188427,0.926923,0.792215,0,,10029321,4.880376,1.186
Hungary,HUN,1962,50.51222,39.542684,8.836927,0.956235,0.857629,0.318745,,10061734,5.022364,-0.415
Hungary,HUN,1963,56.227791,43.915901,9.622291,1.34844,0.890458,0.450701,,10087947,5.576313,-0.459
Hungary,HUN,1964,62.341166,48.002907,10.973035,1.718315,1.11566,0.531249,,10119835,6.163743,-0.876
Hungary,HUN,1965,61.234132,45.847632,11.460992,2.341296,1.177508,0.406704,,10147935,6.038361,-0.883
Hungary,HUN,1966,61.672921,44.217152,12.75072,3.198672,1.286537,0.21984,,10178653,6.06415,0.756
Hungary,HUN,1967,58.770825,39.030159,14.032245,4.132734,1.311895,0.263792,,10216604,5.757992,0.599
Hungary,HUN,1968,61.093206,38.507285,15.653547,5.327775,1.384745,0.219853,,10255815,5.963607,0.389
Hungary,HUN,1969,62.358237,37.306848,17.151184,6.368032,1.268365,0.263808,,10298723,6.065315,-0.271
Hungary,HUN,1970,69.934557,46.162736,15.890768,6.26544,1.370125,0.245488,,10337910,6.779649,-0.503
Hungary,HUN,1971,69.203583,42.216608,18.378624,6.994576,1.331647,0.282128,,10367537,6.689333,-0.059
Hungary,HUN,1972,69.34158,40.426441,19.638003,7.650028,1.447582,0.179527,,10398489,6.682484,0.397
Hungary,HUN,1973,72.959706,39.99256,21.991328,9.042752,1.647274,0.285792,,10432055,7.008275,-0.026
Hungary,HUN,1974,73.980628,38.556272,23.74272,9.570368,1.649604,0.461664,,10478720,7.074106,0.268
Hungary,HUN,1975,75.247876,37.127312,25.065424,11.032304,1.792004,0.230832,,10540525,7.152679,0.863
Hungary,HUN,1976,79.841638,37.491766,26.521247,13.517115,2.036696,0.274813,,10598677,7.547533,-0.267
Hungary,HUN,1977,83.005471,36.770283,29.600151,14.182719,2.170201,0.282116,,10648031,7.810136,0.554
Hungary,HUN,1978,87.964164,38.046976,31.906112,15.49872,2.2229,0.289456,,10684822,8.248036,-0.864
Hungary,HUN,1979,85.987706,37.728208,29.117808,16.608912,2.25065,0.282128,,10704152,8.041709,0.055
Hungary,HUN,1980,86.608751,36.647328,29.517184,17.902304,2.142559,0.399376,,10711122,8.095275,-0.611
Hungary,HUN,1981,86.35201,37.691568,27.857392,18.327328,2.112986,0.362736,,10711848,8.084925,0.154
Hungary,HUN,1982,86.600858,38.61693,26.90728,19.099626,1.977022,0,,10705535,8.127244,0.112
Hungary,HUN,1983,88.856201,36.995408,31.36384,18.591136,1.905817,0,,10689463,8.366138,0.999
Hungary,HUN,1984,90.561281,36.836369,32.729191,19.147291,1.84843,0,,10668095,8.558934,-0.126
Hungary,HUN,1985,85.828377,36.509651,29.511113,18.181542,1.626072,0,,10648713,8.140983,-1.056
Hungary,HUN,1986,83.240792,35.476955,26.789992,19.286449,1.687395,0,,10630564,7.923339,0.37
Hungary,HUN,1987,84.136472,35.777406,27.372555,19.147232,1.839278,0,,10612741,8.036577,-0.531
Hungary,HUN,1988,78.054788,32.951896,24.366742,18.951096,1.785055,0,,10596487,7.480622,0.401
Hungary,HUN,1989,75.9172,30.891184,23.918592,19.294624,1.8128,0,,10481719,7.301716,0.881
Hungary,HUN,1990,73.225536,26.417065,22.813663,20.405939,1.750724,0.485158,1.352987,10373988,7.05721,1.088
Hungary,HUN,1991,69.656248,25.086489,21.556356,20.459526,1.101696,0.45986,0.992322,10373400,6.714019,-0.041
Hungary,HUN,1992,62.084832,20.644084,21.704929,17.576422,0.858784,0.440385,0.860227,10369341,5.986931,0.921
Hungary,HUN,1993,63.389271,20.555289,21.464431,19.110369,1.021768,0.397373,0.840041,10357523,6.120179,0.085
Hungary,HUN,1994,61.786556,18.683496,21.156619,19.412323,1.180858,0.487233,0.866027,10343355,5.974083,1.766
Hungary,HUN,1995,61.391314,18.389328,19.759136,20.91053,1.18584,0.264485,0.881995,10328965,5.944641,0.645
